FIPS,gop_2000_votes,dem_2000_votes,totalvotes_2000,gop_2000_prc,dem_2000_prc,gop_minus_dem_prc_2000,gop_2004_votes,dem_2004_votes,totalvotes_2004,gop_2004_prc,dem_2004_prc,gop_minus_dem_prc_2004,gop_2008_votes,dem_2008_votes,totalvotes_2008,gop_2008_prc,dem_2008_prc,gop_minus_dem_prc_2008,gop_2012_votes,dem_2012_votes,totalvotes_2012,gop_2012_prc,dem_2012_prc,gop_minus_dem_prc_2012,gop_2016_votes,dem_2016_votes,totalvotes_2016,gop_2016_prc,dem_2016_prc,gop_minus_dem_prc_2016
48185,4197.00,2450.00,6802.00,61.70,36.02,25.68,5263.00,2713.00,8030.00,65.54,33.79,31.75,5562.00,2704.00,8322.00,66.83,32.49,34.34,6141.00,2339.00,8601.00,71.40,27.19,44.21,7065.00,2194.00,9533.00,74.11,23.01,51.10
48187,21499.00,8311.00,30567.00,70.33,27.19,43.14,28208.00,10290.00,38752.00,72.79,26.55,46.24,30869.00,16156.00,47461.00,65.04,34.04,31.00,33117.00,15744.00,49514.00,66.88,31.80,35.08,36632.00,18391.00,57822.00,63.35,31.81,31.54
48189,6868.00,2158.00,9110.00,75.39,23.69,51.70,8025.00,2078.00,10154.00,79.03,20.46,58.57,7171.00,2708.00,9943.00,72.12,27.24,44.88,6490.00,2243.00,8854.00,73.30,25.33,47.97,6366.00,2101.00,8858.00,71.87,23.72,48.15
48191,966.00,472.00,1446.00,66.80,32.64,34.16,860.00,413.00,1277.00,67.35,32.34,35.01,930.00,324.00,1264.00,73.58,25.63,47.95,832.00,265.00,1109.00,75.02,23.90,51.12,893.00,164.00,1091.00,81.85,15.03,66.82
48193,2447.00,878.00,3376.00,72.48,26.01,46.47,2856.00,845.00,3730.00,76.57,22.65,53.92,2876.00,863.00,3778.00,76.12,22.84,53.28,2918.00,591.00,3552.00,82.15,16.64,65.51,3060.00,479.00,3620.00,84.53,13.23,71.30
48195,1874.00,198.00,2088.00,89.75,9.48,80.27,1903.00,240.00,2147.00,88.64,11.18,77.46,1847.00,240.00,2102.00,87.87,11.42,76.45,1788.00,159.00,1962.00,91.13,8.10,83.03,1730.00,171.00,1947.00,88.85,8.78,80.07
48197,976.00,566.00,1557.00,62.68,36.35,26.33,1214.00,480.00,1702.00,71.33,28.20,43.13,1199.00,373.00,1595.00,75.17,23.39,51.78,1176.00,302.00,1495.00,78.66,20.20,58.46,1207.00,249.00,1513.00,79.78,16.46,63.32
48199,11962.00,5595.00,17836.00,67.07,31.37,35.70,15030.00,5608.00,20710.00,72.57,27.08,45.49,16603.00,3939.00,20702.00,80.20,19.03,61.17,17746.00,3359.00,21297.00,83.33,15.77,67.56,19606.00,2780.00,22780.00,86.07,12.20,73.87
48201,529159.00,418267.00,974822.00,54.28,42.91,11.37,584723.00,475865.00,1067968.00,54.75,44.56,10.19,571883.00,590982.00,1171472.00,48.82,50.45,-1.63,586073.00,587044.00,1188585.00,49.31,49.39,-0.08,545955.00,707914.00,1312112.00,41.61,53.95,-12.34
48203,13834.00,8878.00,22970.00,60.23,38.65,21.58,16473.00,9642.00,26223.00,62.82,36.77,26.05,17103.00,8887.00,26158.00,65.38,33.97,31.41,17512.00,8456.00,26170.00,66.92,32.31,34.61,18749.00,7151.00,26548.00,70.62,26.94,43.68
48205,1645.00,359.00,2031.00,80.99,17.68,63.31,1736.00,315.00,2059.00,84.31,15.30,69.01,1711.00,250.00,1985.00,86.20,12.59,73.61,1708.00,184.00,1913.00,89.28,9.62,79.66,1730.00,173.00,1952.00,88.63,8.86,79.77
48207,1488.00,1401.00,2927.00,50.84,47.86,2.98,1539.00,867.00,2416.00,63.70,35.89,27.81,1388.00,699.00,2116.00,65.60,33.03,32.57,1424.00,553.00,2013.00,70.74,27.47,43.27,1403.00,314.00,1770.00,79.27,17.74,61.53
48209,20170.00,11387.00,34317.00,58.78,33.18,25.60,27021.00,20110.00,47823.00,56.50,42.05,14.45,29638.00,28431.00,59052.00,50.19,48.15,2.04,31661.00,25537.00,59011.00,53.65,43.27,10.38,33826.00,33224.00,72164.00,46.87,46.04,0.83
48211,1203.00,251.00,1474.00,81.61,17.03,64.58,1380.00,257.00,1643.00,83.99,15.64,68.35,1345.00,216.00,1570.00,85.67,13.76,71.91,1298.00,192.00,1509.00,86.02,12.72,73.30,1462.00,181.00,1695.00,86.25,10.68,75.57
48213,16607.00,8704.00,25627.00,64.80,33.96,30.84,20210.00,8505.00,28849.00,70.05,29.48,40.57,20857.00,7913.00,28993.00,71.94,27.29,44.65,21231.00,6106.00,27627.00,76.85,22.10,54.75,23650.00,5669.00,30045.00,78.72,18.87,59.85
48215,38301.00,61390.00,101050.00,37.90,60.75,-22.85,50931.00,62369.00,113683.00,44.80,54.86,-10.06,39668.00,90261.00,130784.00,30.33,69.02,-38.69,39865.00,97969.00,139159.00,28.65,70.40,-41.75,48642.00,118809.00,173437.00,28.05,68.50,-40.45
48217,7054.00,3524.00,10735.00,65.71,32.83,32.88,9225.00,3751.00,13053.00,70.67,28.74,41.93,9264.00,3811.00,13188.00,70.25,28.90,41.35,9132.00,2752.00,12045.00,75.82,22.85,52.97,10108.00,2547.00,12970.00,77.93,19.64,58.29
48219,5250.00,1419.00,6745.00,77.84,21.04,56.80,6160.00,1385.00,7577.00,81.30,18.28,63.02,5795.00,1797.00,7645.00,75.80,23.51,52.29,5546.00,1486.00,7134.00,77.74,20.83,56.91,5809.00,1260.00,7311.00,79.46,17.23,62.23
48221,12429.00,4704.00,17505.00,71.00,26.87,44.13,16280.00,4865.00,21293.00,76.46,22.85,53.61,17299.00,5087.00,22596.00,76.56,22.51,54.05,18409.00,3843.00,22535.00,81.69,17.05,64.64,21382.00,4008.00,26262.00,81.42,15.26,66.16
48223,7076.00,3692.00,10910.00,64.86,33.84,31.02,8582.00,3443.00,12062.00,71.15,28.54,42.61,9299.00,3530.00,12919.00,71.98,27.32,44.66,9836.00,2777.00,12753.00,77.13,21.78,55.35,10707.00,2510.00,13538.00,79.09,18.54,60.55
48225,5308.00,2833.00,8236.00,64.45,34.40,30.05,5848.00,2921.00,8806.00,66.41,33.17,33.24,5872.00,2656.00,8624.00,68.09,30.80,37.29,5880.00,2265.00,8214.00,71.59,27.57,44.02,6205.00,1978.00,8353.00,74.28,23.68,50.60
48227,6668.00,2744.00,9548.00,69.84,28.74,41.10,7480.00,2663.00,10201.00,73.33,26.11,47.22,7029.00,2545.00,9689.00,72.55,26.27,46.28,6453.00,2110.00,8695.00,74.22,24.27,49.95,6637.00,1770.00,8723.00,76.09,20.29,55.80
48229,514.00,380.00,922.00,55.75,41.21,14.54,577.00,302.00,886.00,65.12,34.09,31.03,458.00,430.00,898.00,51.00,47.88,3.12,471.00,379.00,863.00,54.58,43.92,10.66,503.00,324.00,871.00,57.75,37.20,20.55
48231,16177.00,7857.00,24466.00,66.12,32.11,34.01,20065.00,7971.00,28194.00,71.17,28.27,42.90,20573.00,8594.00,29524.00,69.68,29.11,40.57,21011.00,6671.00,28049.00,74.91,23.78,51.13,23910.00,6396.00,31554.00,75.77,20.27,55.50
48233,7443.00,1796.00,9351.00,79.60,19.21,60.39,7839.00,1503.00,9369.00,83.67,16.04,67.63,7361.00,1322.00,8761.00,84.02,15.09,68.93,6804.00,1045.00,7928.00,85.82,13.18,72.64,7042.00,854.00,8155.00,86.35,10.47,75.88
48235,624.00,162.00,793.00,78.69,20.43,58.26,684.00,141.00,828.00,82.61,17.03,65.58,644.00,164.00,817.00,78.82,20.07,58.75,668.00,112.00,788.00,84.77,14.21,70.56,660.00,90.00,766.00,86.16,11.75,74.41
48237,2107.00,822.00,2974.00,70.85,27.64,43.21,2470.00,643.00,3126.00,79.01,20.57,58.44,2528.00,470.00,3023.00,83.63,15.55,68.08,2580.00,303.00,2908.00,88.72,10.42,78.30,2973.00,314.00,3350.00,88.75,9.37,79.38
48239,3365.00,1446.00,4856.00,69.30,29.78,39.52,3766.00,1296.00,5077.00,74.18,25.53,48.65,3723.00,1301.00,5057.00,73.62,25.73,47.89,3906.00,1070.00,5025.00,77.73,21.29,56.44,4266.00,904.00,5302.00,80.46,17.05,63.41
48241,7071.00,4533.00,11742.00,60.22,38.61,21.61,8347.00,4471.00,12873.00,64.84,34.73,30.11,9022.00,3658.00,12776.00,70.62,28.63,41.99,9957.00,3423.00,13517.00,73.66,25.32,48.34,10609.00,2590.00,13419.00,79.06,19.30,59.76
48243,708.00,283.00,1060.00,66.79,26.70,40.09,764.00,378.00,1167.00,65.47,32.39,33.08,749.00,468.00,1236.00,60.60,37.86,22.74,719.00,440.00,1192.00,60.32,36.91,23.41,695.00,422.00,1191.00,58.35,35.43,22.92
48245,40320.00,45409.00,86909.00,46.39,52.25,-5.86,44423.00,47066.00,91866.00,48.36,51.23,-2.87,42905.00,44888.00,88296.00,48.59,50.84,-2.25,43242.00,44668.00,88627.00,48.79,50.40,-1.61,42862.00,42443.00,87618.00,48.92,48.44,0.48
48247,623.00,1512.00,2157.00,28.88,70.10,-41.22,712.00,1344.00,2065.00,34.48,65.08,-30.60,472.00,1336.00,1815.00,26.01,73.61,-47.60,356.00,1301.00,1667.00,21.36,78.04,-56.68,430.00,1635.00,2119.00,20.29,77.16,-56.87
48249,4498.00,7418.00,12023.00,37.41,61.70,-24.29,5817.00,6824.00,12691.00,45.84,53.77,-7.93,4841.00,6706.00,11612.00,41.69,57.75,-16.06,4598.00,6492.00,11166.00,41.18,58.14,-16.96,5420.00,6694.00,12379.00,43.78,54.08,-10.30
48251,26202.00,11778.00,38726.00,67.66,30.41,37.25,34818.00,12325.00,47422.00,73.42,25.99,47.43,36685.00,12912.00,50050.00,73.30,25.80,47.50,37661.00,10496.00,48838.00,77.11,21.49,55.62,44382.00,10988.00,57606.00,77.04,19.07,57.97
48253,4080.00,1899.00,6048.00,67.46,31.40,36.06,4254.00,1658.00,5931.00,71.72,27.95,43.77,4203.00,1528.00,5808.00,72.37,26.31,46.06,4262.00,1226.00,5567.00,76.56,22.02,54.54,4819.00,936.00,5960.00,80.86,15.70,65.16
48255,2638.00,1617.00,4308.00,61.23,37.53,23.70,3114.00,1543.00,4673.00,66.64,33.02,33.62,2736.00,1760.00,4527.00,60.44,38.88,21.56,2825.00,1325.00,4185.00,67.50,31.66,35.84,2965.00,1145.00,4198.00,70.63,27.27,43.36
48257,15290.00,7455.00,23063.00,66.30,32.32,33.98,21304.00,8947.00,30366.00,70.16,29.46,40.70,23735.00,11161.00,35145.00,67.53,31.76,35.77,24846.00,9472.00,34670.00,71.66,27.32,44.34,29587.00,10278.00,41265.00,71.70,24.91,46.79
48259,8788.00,1901.00,11073.00,79.36,17.17,62.19,11434.00,2532.00,14072.00,81.25,17.99,63.26,12971.00,3599.00,16746.00,77.46,21.49,55.97,14508.00,3043.00,17783.00,81.58,17.11,64.47,15700.00,3643.00,20120.00,78.03,18.11,59.92
48261,106.00,119.00,228.00,46.49,52.19,-5.70,82.00,85.00,169.00,48.52,50.30,-1.78,94.00,108.00,202.00,46.53,53.47,-6.94,84.00,82.00,167.00,50.30,49.10,1.20,84.00,99.00,186.00,45.16,53.23,-8.07
48263,346.00,185.00,536.00,64.55,34.51,30.04,382.00,138.00,522.00,73.18,26.44,46.74,342.00,99.00,448.00,76.34,22.10,54.24,335.00,66.00,405.00,82.72,16.30,66.42,360.00,59.00,434.00,82.95,13.59,69.36
48265,14637.00,4002.00,19228.00,76.12,20.81,55.31,16538.00,4557.00,21246.00,77.84,21.45,56.39,16752.00,5570.00,22556.00,74.27,24.69,49.58,17274.00,4338.00,21879.00,78.95,19.83,59.12,17727.00,4681.00,23297.00,76.09,20.09,56.00
48267,1313.00,328.00,1666.00,78.81,19.69,59.12,1482.00,324.00,1816.00,81.61,17.84,63.77,1487.00,342.00,1843.00,80.68,18.56,62.12,1667.00,217.00,1892.00,88.11,11.47,76.64,1697.00,206.00,1952.00,86.94,10.55,76.39
48269,120.00,14.00,137.00,87.59,10.22,77.37,137.00,18.00,156.00,87.82,11.54,76.28,151.00,8.00,163.00,92.64,4.91,87.73,139.00,5.00,145.00,95.86,3.45,92.41,149.00,5.00,159.00,93.71,3.14,90.57
48271,932.00,486.00,1444.00,64.54,33.66,30.88,1051.00,542.00,1600.00,65.69,33.88,31.81,907.00,633.00,1551.00,58.48,40.81,17.67,880.00,522.00,1425.00,61.75,36.63,25.12,936.00,458.00,1430.00,65.45,32.03,33.42
48273,4526.00,4481.00,9194.00,49.23,48.74,0.49,5366.00,4550.00,9973.00,53.81,45.62,8.19,4540.00,5256.00,9876.00,45.97,53.22,-7.25,4058.00,4754.00,8907.00,45.56,53.37,-7.81,4367.00,4716.00,9512.00,45.91,49.58,-3.67
48275,947.00,617.00,1576.00,60.09,39.15,20.94,1081.00,464.00,1552.00,69.65,29.90,39.75,986.00,367.00,1368.00,72.08,26.83,45.25,1160.00,332.00,1510.00,76.82,21.99,54.83,1078.00,247.00,1367.00,78.86,18.07,60.79
48277,9775.00,5553.00,15430.00,63.35,35.99,27.36,12054.00,5338.00,17470.00,69.00,30.56,38.44,12952.00,5243.00,18362.00,70.54,28.55,41.99,12826.00,4181.00,17197.00,74.58,24.31,50.27,14561.00,3583.00,18611.00,78.24,19.25,58.99
48279,3451.00,1114.00,4598.00,75.05,24.23,50.82,3410.00,857.00,4271.00,79.84,20.07,59.77,3344.00,1156.00,4525.00,73.90,25.55,48.35,3058.00,998.00,4091.00,74.75,24.40,50.35,3111.00,771.00,3995.00,77.87,19.30,58.57
48281,4526.00,1569.00,6214.00,72.84,25.25,47.59,5422.00,1593.00,7025.00,77.18,22.68,54.50,5651.00,1903.00,7634.00,74.02,24.93,49.09,5621.00,1479.00,7204.00,78.03,20.53,57.50,6385.00,1483.00,8205.00,77.82,18.07,59.75
48283,731.00,1266.00,2014.00,36.30,62.86,-26.56,989.00,1229.00,2230.00,44.35,55.11,-10.76,714.00,1052.00,1776.00,40.20,59.23,-19.03,669.00,965.00,1646.00,40.64,58.63,-17.99,872.00,1129.00,2059.00,42.35,54.83,-12.48
48285,5288.00,2171.00,7546.00,70.08,28.77,41.31,5974.00,2152.00,8177.00,73.06,26.32,46.74,6293.00,1869.00,8223.00,76.53,22.73,53.80,6796.00,1428.00,8294.00,81.94,17.22,64.72,7347.00,1170.00,8661.00,84.83,13.51,71.32
48287,3699.00,1733.00,5536.00,66.82,31.30,35.52,4160.00,1899.00,6088.00,68.33,31.19,37.14,4312.00,2000.00,6377.00,67.62,31.36,36.26,4507.00,1632.00,6221.00,72.45,26.23,46.22,4997.00,1372.00,6535.00,76.47,20.99,55.48
48289,4362.00,1893.00,6326.00,68.95,29.92,39.03,5023.00,1754.00,6799.00,73.88,25.80,48.08,5566.00,1418.00,7041.00,79.05,20.14,58.91,5814.00,1062.00,6945.00,83.71,15.29,68.42,6391.00,909.00,7439.00,85.91,12.22,73.69
48291,12458.00,7311.00,20077.00,62.05,36.41,25.64,14821.00,6780.00,21691.00,68.33,31.26,37.07,15448.00,5991.00,21626.00,71.43,27.70,43.73,17323.00,5202.00,22746.00,76.16,22.87,53.29,18892.00,4862.00,24267.00,77.85,20.04,57.81
48293,4212.00,2768.00,7075.00,59.53,39.12,20.41,5028.00,2752.00,7818.00,64.31,35.20,29.11,5079.00,2516.00,7652.00,66.37,32.88,33.49,5288.00,2208.00,7563.00,69.92,29.19,40.73,5796.00,1778.00,7739.00,74.89,22.97,51.92
48295,1072.00,206.00,1294.00,82.84,15.92,66.92,1147.00,184.00,1337.00,85.79,13.76,72.03,1093.00,155.00,1256.00,87.02,12.34,74.68,1044.00,119.00,1168.00,89.38,10.19,79.19,1159.00,135.00,1332.00,87.01,10.14,76.87
48297,2828.00,1114.00,4004.00,70.63,27.82,42.81,3147.00,1036.00,4201.00,74.91,24.66,50.25,3095.00,1048.00,4176.00,74.11,25.10,49.01,3154.00,919.00,4113.00,76.68,22.34,54.34,3464.00,742.00,4302.00,80.52,17.25,63.27
48299,6295.00,2143.00,8627.00,72.97,24.84,48.13,7241.00,2257.00,9563.00,75.72,23.60,52.12,7281.00,2250.00,9629.00,75.62,23.37,52.25,7610.00,1822.00,9558.00,79.62,19.06,60.56,8299.00,1825.00,10447.00,79.44,17.47,61.97
48301,124.00,29.00,156.00,79.49,18.59,60.90,65.00,12.00,80.00,81.25,15.00,66.25,67.00,12.00,79.00,84.81,15.19,69.62,54.00,9.00,64.00,84.38,14.06,70.32,58.00,4.00,65.00,89.23,6.15,83.08
48303,56054.00,18469.00,76008.00,73.75,24.30,49.45,70135.00,22472.00,93151.00,75.29,24.12,51.17,66304.00,30486.00,97534.00,67.98,31.26,36.72,63469.00,26271.00,91184.00,69.61,28.81,40.80,65651.00,28023.00,99013.00,66.31,28.30,38.01
48305,1507.00,562.00,2084.00,72.31,26.97,45.34,1776.00,490.00,2271.00,78.20,21.58,56.62,1473.00,627.00,2116.00,69.61,29.63,39.98,1439.00,506.00,1959.00,73.46,25.83,47.63,1546.00,403.00,2009.00,76.95,20.06,56.89
48307,2084.00,794.00,2920.00,71.37,27.19,44.18,2465.00,745.00,3220.00,76.55,23.14,53.41,2263.00,728.00,3010.00,75.18,24.19,50.99,2419.00,537.00,2993.00,80.82,17.94,62.88,2552.00,482.00,3103.00,82.24,15.53,66.71
48309,43955.00,23462.00,68789.00,63.90,34.11,29.79,52090.00,26760.00,79254.00,65.73,33.76,31.97,49044.00,29998.00,79674.00,61.56,37.65,23.91,47903.00,25694.00,74541.00,64.26,34.47,29.79,48260.00,27063.00,79075.00,61.03,34.22,26.81
48311,358.00,77.00,439.00,81.55,17.54,64.01,467.00,95.00,564.00,82.80,16.84,65.96,400.00,132.00,537.00,74.49,24.58,49.91,431.00,67.00,503.00,85.69,13.32,72.37,454.00,40.00,499.00,90.98,8.02,82.96
48313,2333.00,1241.00,3623.00,64.39,34.25,30.14,2837.00,1235.00,4101.00,69.18,30.11,39.07,2891.00,1146.00,4074.00,70.96,28.13,42.83,3028.00,967.00,4028.00,75.17,24.01,51.16,3351.00,881.00,4289.00,78.13,20.54,57.59
48315,2039.00,1852.00,3930.00,51.88,47.12,4.76,2441.00,1884.00,4348.00,56.14,43.33,12.81,2567.00,1644.00,4252.00,60.37,38.66,21.71,2733.00,1495.00,4282.00,63.83,34.91,28.92,2983.00,1165.00,4238.00,70.39,27.49,42.90
48317,1520.00,415.00,1949.00,77.99,21.29,56.70,1514.00,288.00,1807.00,83.79,15.94,67.85,1389.00,314.00,1715.00,80.99,18.31,62.68,1368.00,248.00,1624.00,84.24,15.27,68.97,1455.00,266.00,1762.00,82.58,15.10,67.48
48319,1352.00,417.00,1801.00,75.07,23.15,51.92,1600.00,459.00,2077.00,77.03,22.10,54.93,1544.00,546.00,2121.00,72.80,25.74,47.06,1565.00,380.00,1968.00,79.52,19.31,60.21,1656.00,354.00,2057.00,80.51,17.21,63.30
48321,7584.00,4696.00,12459.00,60.87,37.69,23.18,8119.00,4355.00,12521.00,64.84,34.78,30.06,7835.00,4440.00,12373.00,63.32,35.88,27.44,8040.00,3980.00,12133.00,66.27,32.80,33.47,8366.00,3500.00,12196.00,68.60,28.70,39.90
48323,3143.00,5995.00,9229.00,34.06,64.96,-30.90,4025.00,5948.00,10034.00,40.11,59.28,-19.17,2316.00,8554.00,10939.00,21.17,78.20,-57.03,2171.00,8303.00,10563.00,20.55,78.60,-58.05,2816.00,10397.00,13588.00,20.72,76.52,-55.80
48325,8590.00,4025.00,12873.00,66.73,31.27,35.46,10389.00,4322.00,14826.00,70.07,29.15,40.92,10480.00,5147.00,15737.00,66.59,32.71,33.88,11079.00,4784.00,16049.00,69.03,29.81,39.22,12085.00,4634.00,17246.00,70.07,26.87,43.20
48327,642.00,334.00,990.00,64.85,33.74,31.11,761.00,331.00,1103.00,68.99,30.01,38.98,712.00,295.00,1018.00,69.94,28.98,40.96,665.00,171.00,849.00,78.33,20.14,58.19,682.00,154.00,864.00,78.94,17.82,61.12
48329,31514.00,7534.00,39740.00,79.30,18.96,60.34,36585.00,8005.00,44834.00,81.60,17.85,63.75,36155.00,9691.00,46216.00,78.23,20.97,57.26,35689.00,8286.00,44597.00,80.03,18.58,61.45,36973.00,10025.00,49212.00,75.13,20.37,54.76
48331,4706.00,3429.00,8269.00,56.91,41.47,15.44,5291.00,3445.00,8783.00,60.24,39.22,21.02,5217.00,3044.00,8357.00,62.43,36.42,26.01,5481.00,2636.00,8230.00,66.60,32.03,34.57,6364.00,2051.00,8664.00,73.45,23.67,49.78
48333,1738.00,548.00,2314.00,75.11,23.68,51.43,1794.00,416.00,2231.00,80.41,18.65,61.76,1753.00,398.00,2177.00,80.52,18.28,62.24,1882.00,279.00,2201.00,85.51,12.68,72.83,1951.00,243.00,2245.00,86.90,10.82,76.08
48335,1708.00,837.00,2574.00,66.36,32.52,33.84,1912.00,639.00,2558.00,74.75,24.98,49.77,1815.00,586.00,2431.00,74.66,24.11,50.55,1756.00,538.00,2316.00,75.82,23.23,52.59,1780.00,354.00,2196.00,81.06,16.12,64.94
48337,4951.00,2256.00,7330.00,67.54,30.78,36.76,5910.00,1946.00,7897.00,74.84,24.64,50.20,6245.00,1597.00,7950.00,78.55,20.09,58.46,6549.00,1116.00,7751.00,84.49,14.40,70.09,7526.00,885.00,8604.00,87.47,10.29,77.18
48339,80600.00,23286.00,106213.00,75.89,21.92,53.97,104654.00,28628.00,133988.00,78.11,21.37,56.74,119884.00,36703.00,157847.00,75.95,23.25,52.70,137969.00,32920.00,173113.00,79.70,19.02,60.68,150314.00,45835.00,204632.00,73.46,22.40,51.06
48341,4201.00,1040.00,5290.00,79.41,19.66,59.75,4601.00,1009.00,5628.00,81.75,17.93,63.82,4282.00,1123.00,5437.00,78.76,20.65,58.11,3968.00,964.00,4985.00,79.60,19.34,60.26,3977.00,1098.00,5284.00,75.26,20.78,54.48
48343,2381.00,2455.00,4889.00,48.70,50.21,-1.51,2818.00,2437.00,5278.00,53.39,46.17,7.22,3158.00,2055.00,5248.00,60.18,39.16,21.02,3232.00,1858.00,5139.00,62.89,36.15,26.74,3446.00,1425.00,4973.00,69.29,28.65,40.64
48345,514.00,118.00,642.00,80.06,18.38,61.68,564.00,113.00,684.00,82.46,16.52,65.94,522.00,67.00,594.00,87.88,11.28,76.60,538.00,55.00,600.00,89.67,9.17,80.50,566.00,40.00,615.00,92.03,6.50,85.53
48347,13145.00,6204.00,19799.00,66.39,31.33,35.06,14160.00,7152.00,21466.00,65.96,33.32,32.64,14828.00,8393.00,23391.00,63.39,35.88,27.51,13925.00,6465.00,20653.00,67.42,31.30,36.12,14771.00,6846.00,22622.00,65.29,30.26,35.03
48349,8358.00,5366.00,13890.00,60.17,38.63,21.54,10715.00,5259.00,16034.00,66.83,32.80,34.03,10810.00,5400.00,16321.00,66.23,33.09,33.14,10847.00,4350.00,15364.00,70.60,28.31,42.29,11994.00,4002.00,16433.00,72.99,24.35,48.64
48351,2423.00,2503.00,4990.00,48.56,50.16,-1.60,3159.00,2513.00,5700.00,55.42,44.09,11.33,3446.00,1751.00,5260.00,65.51,33.29,32.22,4112.00,1677.00,5869.00,70.06,28.57,41.49,4288.00,1156.00,5534.00,77.48,20.89,56.59
48353,3337.00,1874.00,5312.00,62.82,35.28,27.54,3722.00,1541.00,5289.00,70.37,29.14,41.23,3485.00,1521.00,5063.00,68.83,30.04,38.79,3282.00,1216.00,4575.00,71.74,26.58,45.16,3552.00,1029.00,4857.00,73.13,21.19,51.94
48355,49906.00,45349.00,97326.00,51.28,46.59,4.69,59359.00,44439.00,104560.00,56.77,42.50,14.27,52391.00,47912.00,101230.00,51.75,47.33,4.42,48966.00,45772.00,96104.00,50.95,47.63,3.32,50766.00,49198.00,104405.00,48.62,47.12,1.50
48357,2687.00,251.00,2962.00,90.72,8.47,82.25,2922.00,251.00,3177.00,91.97,7.90,84.07,2851.00,243.00,3109.00,91.70,7.82,83.88,2719.00,253.00,2993.00,90.85,8.45,82.40,2628.00,274.00,3002.00,87.54,9.13,78.41
48359,659.00,108.00,774.00,85.14,13.95,71.19,733.00,108.00,843.00,86.95,12.81,74.14,813.00,102.00,920.00,88.37,11.09,77.28,790.00,71.00,869.00,90.91,8.17,82.74,850.00,78.00,948.00,89.66,8.23,81.43
48361,17325.00,11887.00,29654.00,58.42,40.09,18.33,20292.00,11476.00,31908.00,63.60,35.97,27.63,21509.00,7646.00,29406.00,73.14,26.00,47.14,23366.00,6800.00,30518.00,76.56,22.28,54.28,25513.00,5735.00,32000.00,79.73,17.92,61.81
48363,5690.00,3263.00,9118.00,62.40,35.79,26.61,7137.00,2816.00,10014.00,71.27,28.12,43.15,7264.00,2499.00,9890.00,73.45,25.27,48.18,7393.00,1811.00,9337.00,79.18,19.40,59.78,8284.00,1708.00,10270.00,80.66,16.63,64.03
48365,5975.00,3011.00,9074.00,65.85,33.18,32.67,7021.00,2958.00,10007.00,70.16,29.56,40.60,7582.00,2586.00,10216.00,74.22,25.31,48.91,7950.00,2211.00,10230.00,77.71,21.61,56.10,8445.00,1835.00,10416.00,81.08,17.62,63.46
48367,23651.00,8878.00,33225.00,71.18,26.72,44.46,31795.00,8966.00,40957.00,77.63,21.89,55.74,36974.00,10502.00,47951.00,77.11,21.90,55.21,39243.00,7853.00,47694.00,82.28,16.47,65.81,46473.00,8344.00,56817.00,81.79,14.69,67.10
48369,2274.00,447.00,2744.00,82.87,16.29,66.58,2375.00,389.00,2773.00,85.65,14.03,71.62,2969.00,719.00,3713.00,79.96,19.36,60.60,2011.00,529.00,2554.00,78.74,20.71,58.03,1915.00,485.00,2466.00,77.66,19.67,57.99
48371,2700.00,1539.00,4303.00,62.75,35.77,26.98,3167.00,1242.00,4428.00,71.52,28.05,43.47,2480.00,1476.00,4010.00,61.85,36.81,25.04,2512.00,1591.00,4150.00,60.53,38.34,22.19,2468.00,1554.00,4185.00,58.97,37.13,21.84
48373,11746.00,6877.00,18994.00,61.84,36.21,25.63,13778.00,6964.00,20846.00,66.09,33.41,32.68,13731.00,6230.00,20149.00,68.15,30.92,37.23,14071.00,4859.00,19134.00,73.54,25.39,48.15,15176.00,4187.00,19852.00,76.45,21.09,55.36
48375,17629.00,7242.00,25376.00,69.47,28.54,40.93,21401.00,7489.00,29056.00,73.65,25.77,47.88,20761.00,8939.00,30013.00,69.17,29.78,39.39,18918.00,7126.00,26450.00,71.52,26.94,44.58,19630.00,7657.00,28651.00,68.51,26.73,41.78
48377,618.00,1064.00,1757.00,35.17,60.56,-25.39,715.00,1159.00,1890.00,37.83,61.32,-23.49,489.00,1252.00,1757.00,27.83,71.26,-43.43,504.00,1282.00,1817.00,27.74,70.56,-42.82,652.00,1458.00,2208.00,29.53,66.03,-36.50
48379,2049.00,1225.00,3333.00,61.48,36.75,24.73,2998.00,1213.00,4229.00,70.89,28.68,42.21,3146.00,1048.00,4236.00,74.27,24.74,49.53,3279.00,761.00,4087.00,80.23,18.62,61.61,3968.00,628.00,4701.00,84.41,13.36,71.05
48381,33921.00,7209.00,41790.00,81.17,17.25,63.92,40520.00,7849.00,48587.00,83.40,16.15,67.25,41948.00,9468.00,51832.00,80.93,18.27,62.66,41447.00,7574.00,49696.00,83.40,15.24,68.16,43462.00,8367.00,54305.00,80.03,15.41,64.62
48383,959.00,282.00,1255.00,76.41,22.47,53.94,956.00,184.00,1143.00,83.64,16.10,67.54,795.00,197.00,994.00,79.98,19.82,60.16,676.00,158.00,843.00,80.19,18.74,61.45,709.00,167.00,904.00,78.43,18.47,59.96
48385,1146.00,316.00,1490.00,76.91,21.21,55.70,1314.00,325.00,1645.00,79.88,19.76,60.12,1238.00,375.00,1628.00,76.04,23.03,53.01,1236.00,277.00,1535.00,80.52,18.05,62.47,1382.00,262.00,1681.00,82.21,15.59,66.62
