fips,poor_or_fair_health_percent,poor_physical_health_days,poor_mental_health_days,low_birthweight_percent,smokers_percent,obesity_percent,food_environment_index,physically_inactive_percent,access_to_exercise_percent,excessive_drinking_percent,alcohol_impaired_driving_death_rate,STI_rate,teen_birth_rate,uninsured_percent,primary_care_physician_rate,dentist_rate,mental_health_provider_rate,mammography_screening_percent,high_school_cohort_size,high_school_graduation_rate,some_college_percent,unemployment_percent,children_in_poverty_percent,income_inequality,single_parent_households_percent,violent_crime_rate,injury_death_rate,particulate_matter,severe_housing_problems_percent,drive_alone_percent,Driving alone to work - 95% CI - Low - 2016,long_commute_percent,child_mortality_rate,infant_mortality_rate,frequent_physical_distress_percent,diabetic_percent,HIV_rate,food_insecure_percent,limited_access_to_food_percent,drug_overdose_mortality_rate,motor_vehicle_mortality_rate,insufficient_sleep_percent,uninsured_adults_percent,uninsured_children_percent,median_household_income,free_lunch_percent,segregation_black_to_white,segregation_nonwhite_to_white,homicide_rate,population_2016,age_under_18_percent,age_65_or_older_percent,black_percent,american_indian_percent,asian_percent,hawaiian_or_pac_islander_percent,hispanic_percent,white_non_hispanic_percent,not_proficient_in_english_percent,female_percent,rural_percent
24019,15.6,3.7,3.7,10.23054755,17.1,33.4,7.2,31.4,51.18032988,14.6,28.57142857,657.4298793,55.50673697,13.29166984,42.86589,49.1129,202.59071,63,315,84,51.4116698,8.495575221,29.4,4.770153846,44.30508969,503.5532995,65.05502059,12.18,19.45467944,80.07747278,77.51380346,36.2,64.34316354,13.20956801,11,13.9,402.9623176,16.5,2.90725275,13.29392877,14.0611749,34.3,16.10082305,5.467224547,42279,55.76515473,49.60985583,45.38745333,4.7,32578,21.37024986,19.72189821,27.62907484,0.491128983,1.138805329,0.03990423,4.613542882,64.54048745,1.562602158,52.47406225,56.22049175
24021,10.9,2.7,3.2,7.965363581,12.4,27.9,9.1,19.8,93.93577137,18.4,29.03225807,225.8099523,18.73181272,9.355840087,58.82134,65.66123,164.97384,60,3230,93,74.2480296,5.091040145,8.3,3.85957845,23.59935302,274.2883615,46.44422505,12.8,14.34665732,75.78316271,74.71662775,48.1,33.31382908,4.792571514,8.1,8.9,166.2359644,8.4,1.804304691,15.3174014,9.152971787,33.6,11.20746675,4.810219221,83698,20.98329049,50.44250258,46.58317333,2.6,243675,23.91505079,12.91679491,8.798194316,0.461680517,4.475223146,0.096850313,8.416538422,75.71437365,1.841621446,50.67815738,25.20770401
24023,13.4,3.3,3.5,7.673143996,14.8,30.7,8.3,30,66.32886999,15.3,42.85714286,197.6284585,30.93826804,12.78164175,46.83997,37.06324,50.54079,64,323,93,50.50262566,6.915513003,19.7,4.601277372,24.69196649,207.0028628,55.98656323,13.31,15.13557264,78.11339981,75.15068314,27.3,,,9.8,10.2,31.14294612,12,1.917288928,,18.06032147,33.8,15.20729685,5.619047619,47441,38.08691309,,22.95827556,,29679,19.7580781,20.00067388,1.074834058,0.151622359,0.481822164,0.003369386,1.000707571,96.56322652,0.161607645,50.27797433,83.89872745
24025,10.4,2.6,3.1,7.357996819,14.6,28.3,8.6,22.6,93.97939761,18.4,27.04918033,174.1599698,17.27355212,8.047200655,59.38647,60.37464,124.34777,65,3043,90,72.0144129,5.776079729,9.8,3.94833259,28.08007248,296.0145348,58.56410864,12.43,14.09302842,83.07790397,82.32214741,50.2,40.25833136,5.407044318,8,9,179.4779261,9.6,3.434700419,18.98542935,11.5300626,35.6,9.674658644,3.947718063,79403,23.16203655,49.68398757,43.99551016,3,250105,22.96435497,14.57108015,12.84580476,0.320265489,3.033925751,0.101157514,4.20783271,77.44267408,0.580658965,51.03136683,17.75710096
24027,8.8,2.4,2.8,8.092315453,10,22.6,9.1,18.3,98.37469739,16.7,30.58823529,230.4378319,10.64817501,7.667171616,196.00762,80.83186,219.86265,68,4355,93,84.6241997,4.397383665,7.1,3.62775264,20.19468932,200.9476849,32.91764863,12.68,12.47795625,80.79363981,79.89751754,46.1,31.75101854,5.336582906,7.1,8,184.3630983,8.1,1.717903497,8.540513789,5.690536736,32.8,9.287124346,3.873739117,106871,14.23549075,38.21022715,24.31571979,2.5,309284,24.56803456,12.18750404,17.96989175,0.408362541,16.94429715,0.079861875,6.384746705,55.42026099,3.295871364,50.9796821,9.251615375
24029,14,3.2,3.5,10.30042919,14,27.3,8.3,25.6,51.7601624,16.7,60,282.3039968,20.52205221,13.50864553,100.28079,40.36327,156.40767,70,175,87.5,56.18710906,6.526005888,21,4.505813704,36.05150215,339.433294,73.50896015,12.23,15.79626048,72.40789324,68.14087458,30.3,,,9.3,11,249.3200363,12.6,0.028150566,18.34709365,12.0894047,32.1,15.80489649,6.412478336,53288,46.57276995,24.14650048,23.9505246,,19820,16.95761857,24.3592331,14.64177598,0.302724521,1.014127144,0.050454087,4.27346115,78.45610495,1.331376455,52.14429869,72.58503738
24031,9.7,2.6,2.7,7.754401305,8.3,19.4,9.2,17.5,99.86313733,14.9,33.99014778,238.1784178,17.53420159,12.48300076,138.58876,117.7159,251.44428,63,11286,88,77.14074592,4.389329937,8.9,4.243467638,24.74385095,181.8014912,28.97629893,12.72,17.598859,65.51891386,64.97679196,52.8,35.5830053,5.452240068,7.7,8.5,453.5446834,7.9,1.220706071,6.094697842,4.92927951,34.3,15.32302647,5.110144634,97279,26.3120043,44.32978613,34.90360094,2.2,1030447,23.5241599,13.67222186,17.48532433,0.702898839,15.23338901,0.093357543,18.71779917,46.01168231,6.480612134,51.82081175,2.383777348
24033,14.6,3.2,3.1,10.21388753,13.1,32.9,7.5,23.5,98.59326863,14.6,34.11513859,699.4364106,32.14414091,16.53016127,53.70298,59.59555,94.42411,61,9670,74,59.9661009,5.867350641,14.6,3.747141539,45.22060097,624.1703067,46.46915785,12.59,20.42222112,65.10796845,64.55514016,57.7,76.79503809,9.735085572,9.8,12.3,881.0470691,14.8,3.885012437,6.652591577,11.56361904,46.7,20.48235466,5.358432108,71904,50.77139417,49.07478245,42.64869673,11.3,904430,22.68500603,11.20108798,62.25832845,1.027166282,4.626560375,0.18121911,16.86808266,14.17843283,5.0849984,51.83662638,1.966713766
24035,11.3,2.8,3.4,7.292917167,14.2,27.7,9,22.9,73.50516758,18.6,35,191.3777138,18.81467545,10.19143438,41.22266,36.88222,86.05852,66,568,93,67.27440147,5.148907,10.9,3.746332301,25.45142651,249.879202,56.8946328,12.25,14.85581124,79.55027751,77.87117472,54.7,40.23425276,,8.1,9.5,110.3725687,8.2,3.111207466,17.1331451,15.25229083,33.6,12.01116356,5.598387945,80650,22.07172343,35.32990751,28.35276118,4.2,48804,22.32808786,17.28956643,6.724858618,0.428243587,1.122858782,0.040980248,3.42389968,86.92525203,0.842813162,50.31144988,54.48763547
24037,12.5,3.1,3.5,6.765806579,14.9,30.3,8.7,24,68.50719442,20,27.27272727,267.9218622,25.48494738,8.668825997,40.1339,49.82696,103.27771,65,1236,92,67.70052734,5.403650664,12.4,3.78185438,22.33809802,266.0863421,47.89272031,12.4,12.40963855,84.02794375,82.43212583,35.3,38.94292597,5.611455108,8.8,9,124.6714738,9.8,2.206039774,10.33428368,12.75357914,34.7,10.64283372,4.021815623,84686,26.5799576,35.627202,33.01868451,2.3,110382,24.87905637,12.00648657,14.08110018,0.425794061,2.829265641,0.105995543,4.661086047,75.30122665,0.714957667,50.17847113,50.41797035
24039,20.1,3.9,4.1,8.004446915,20.3,39.5,5.8,31.1,12.90139781,15.1,36.36363636,578.9814497,30.39750585,14.98194946,30.44951,131.48227,177.88778,66,213,77,35.55590014,9.491597083,32.6,5.070810019,49.07670455,312.0926502,50.09107468,12.02,21.30665097,79.75984155,74.77360049,29.7,56.59309564,,12.2,12,620.4442902,19.1,11.06882995,15.30905148,8.65950814,42.7,18.25625829,5.589254766,38376,52.76928305,33.80091501,34.48238909,,25859,16.74852082,15.25581036,42.15940292,0.440852315,1.047991028,0.054139758,3.662167911,50.98805058,1.666198258,45.79063382,45.79146203
24041,12,3,3.4,6.794141579,13.5,28.4,8.5,21.5,75.89857604,16,35,328.1012127,24.07590993,12.75008964,89.63645,74.38302,348.00627,75,364,91,60.49745921,5.648623181,17.9,4.792230067,36.78611422,223.0697902,54.40179156,12.25,15.6102176,80.3723282,78.13463174,32.3,69.07269902,,9,11.5,160.761951,11,1.595770433,11.43641354,13.26732523,31.3,15.0076643,6.353927268,54836,33.96061269,29.83839607,24.31071315,,37643,18.59309832,26.63443403,12.65042637,0.316127833,1.519538825,0.191270621,6.333182796,78.11279654,1.309088896,52.6233297,54.65565613
24043,13.5,3.2,3.7,7.641169403,17.1,33.4,7.6,26.8,80.68032287,16.4,37.37373737,313.7149752,39.02137891,11.09400751,59.49675,57.49701,188.5367,63,1637,91,55.00243272,6.534996262,19.9,4.401465451,34.93213221,287.7378379,62.8579599,12.92,14.34587814,81.45266668,80.15108049,36.8,46.25933581,5.602019883,9.4,10.4,410.1925671,13.3,6.230943659,24.53489643,11.60316031,35.7,13.65067648,4.56308993,54606,39.0617328,41.71960366,38.11605156,2.8,149573,22.25535357,15.75886022,10.44707267,0.315564975,1.69816745,0.069531266,4.261464302,81.04337013,1.064718014,49.0349194,29.48992742
24045,15.5,3.5,3.9,8.931153376,18,34.9,7,27.5,82.46888072,16.8,32.0754717,644.8279631,30.83293518,14.77818898,75.32509,76.81777,206.81709,66,982,82,60.41941946,7.623956996,23.5,4.482855362,40.39698585,625.3558868,59.49330198,11.98,20.49561884,82.92022853,81.28351509,22.5,71.24279091,8.394200371,10.4,10.8,244.8747826,15.5,7.113239097,14.51752331,14.04258523,36.8,18.14161458,5.707752707,51927,51.97736214,34.66269246,33.07463465,5.9,101539,21.90980805,14.39742365,24.56593033,0.478633825,3.018544599,0.121135721,5.225578349,64.8036715,2.704595372,52.20161711,25.80596153
24047,14.2,3.3,3.5,6.693775415,15.3,29.8,7.7,26.9,85.81451394,16.3,37.77777778,432.35488,30.21718603,13.89971421,77.48935,56.11998,187.71166,73,525,91,61.91033138,11.31031257,20.5,4.223707945,34.65121317,447.2128025,54.76174756,11.87,16.18306204,81.53208745,79.60630709,30.4,51.20741699,7.373271889,9.7,12.6,164.0070922,13.6,3.819569252,15.49656816,15.84548154,31.9,16.3511716,6.383197776,55691,38.81203008,57.11013868,50.86416854,,51675,17.85776488,25.31398162,13.49782293,0.423802613,1.37397194,0.038703435,3.508466376,79.78906628,0.501217533,51.38848573,35.52687838
24510,19.6,3.8,3.9,12.11766337,21.3,34.3,6,29.2,99.41783784,16.9,26.14379085,1249.714328,57.10856107,12.76050281,95.16094,63.10283,325.62986,62,5987,69,59.90114787,8.668886322,32.2,6.209290988,65.91562505,1448.90014,99.24594343,12.6,24.00157919,60.40347156,59.82402557,39.1,98.82741089,11.57144802,11.8,13,2359.633756,22.7,1.225085843,34.61507342,8.860965468,43.1,15.62989041,4.053985156,41895,78.19545359,69.6500516,65.61289532,30.8,622793,21.23064967,12.31035031,62.29999374,0.44605511,2.6965621,0.089917517,4.728376844,28.24036237,1.751850716,52.88000989,0
25001,9.2,2.9,3.6,6.867811302,12.1,19.7,8,17.2,88.49820277,20.3,23.46938776,213.5333739,15.0255102,4.740021519,96.74869,97.2482,415.98035,78,2244,89.79723708,67.24106797,7.008580657,13.4,4.606540502,33.31536235,448.3843259,62.14844388,10.12,20.06386097,82.89256617,82.17078469,27.6,29.84349516,4.022202558,8.8,10.1,322.5062141,10,8.610210643,19.67994521,8.192876162,28.9,5.571209444,1.952587867,64150,23.49976741,54.57643278,41.35912651,1.3,214914,15.93195418,27.84741804,2.336283351,0.736108397,1.37450329,0.060489312,2.685725453,91.35700792,0.626780075,52.36001377,7.483046765
25003,12.7,3.4,4.1,7.898622047,15.1,22.9,7.9,19.8,78.98094026,18.4,21.42857143,319.9606202,20.83333333,4.205569702,110.35228,76.1372,651.82768,73,1367,84.11302121,62.94544536,6.488595801,20.4,4.931424602,35.50173303,402.7126768,58.38704635,10.84,18.22513936,79.31079902,77.98010083,23.2,41.5880551,4.441776711,10.1,10.2,118.7575323,11.7,5.792525741,18.28407792,9.172338411,33.4,4.959102225,1.815579636,49890,35.26287839,62.32787466,43.26429729,1.8,128715,17.94740318,20.87557783,2.799207552,0.268034029,1.445053024,0.042730063,4.067125044,89.62591773,1.257213686,51.614031,31.59374786
25005,15.3,4,4.6,8.099942452,18.6,28.2,7.8,26.6,95.07154126,20.3,30,275.63956,22.91289601,4.788533639,52.643,60.08726,380.91354,75,6336,86.57962437,60.33883237,7.339798836,17.4,5.490860991,34.52455732,555.7174803,55.15950594,10.25,18.6250179,82.36725518,81.53071236,35.7,32.89596962,5.447234301,11.9,10.5,250.8559685,13,4.524563631,24.48650709,8.333036035,39.2,5.906277683,1.616463256,57732,35.57926904,48.57650646,40.66166366,2.6,554194,21.13934832,15.6770012,3.859839695,0.624690993,2.210056406,0.100686763,6.947025771,85.09258491,4.243909178,51.53845043,9.834301504
25007,12.1,3.2,3.9,5.742411813,14.6,21.6,8.4,20,80.41124887,20.1,16.66666667,140.8368054,8.474576271,5.889120587,104.31154,57.61696,443.65061,66,203,91.55172414,73.70548118,7.841053974,13.4,3.941323,33.89240506,235.594777,38.10839457,10.04,25.95155709,73.42260828,67.22693575,4,,,9.7,10.4,246.8966463,10.2,4.338799249,,,32.8,6.798470577,2.977076511,61259,14.1275465,23.3231624,12.29382823,,17356,18.33947914,19.7914266,3.40516248,1.27333487,0.881539525,0.074902051,3.088269186,88.4938926,2.179056157,50.4609357,39.02630783
25009,16.1,3.7,3.8,7.583140248,14.8,24.3,8.5,20.6,96.72479241,20.4,31.42857143,381.5419961,21.0300117,4.773604055,79.33906,83.21512,433.75881,75,8793,84.09308541,68.4614676,5.968239166,15.5,5.375495312,33.94900575,370.1857161,45.28793445,10.36,19.47430255,75.64060576,75.00908392,40.1,29.3311902,4.576321228,10.8,9.9,252.0616444,9.7,4.514045916,18.62491305,5.331422715,36.1,5.885613278,1.764719208,70074,35.44082564,56.04004195,58.15261864,2.1,769091,21.98322435,15.58697215,3.006796335,0.840862785,3.794349433,0.141985799,18.59142806,73.3467171,5.460507057,51.81844541,4.24404468
25011,12.4,3.5,4,6.845637584,15.4,21.6,8.1,17.8,72.23420949,19.7,26.92307692,257.1987699,20.49880424,4.2319615,70.20401,64.91491,632.21473,72,783,83.6238825,67.12030485,5.260629961,16.7,4.462038656,32.9178941,378.5518204,49.28260212,10.63,16.03216278,78.21001088,76.79888279,35.1,34.81001063,5.655862519,10.3,10,114.1075504,11.1,5.296028604,14.97966043,6.596411552,31.8,4.949621889,1.824500434,53953,34.03000517,62.40189684,29.5134532,,70862,18.23120996,18.19875251,1.144478,0.406423753,1.512799526,0.060681324,3.780587621,91.52860489,1.163440607,51.18258023,54.43170991
25013,18.9,4.4,4.5,8.399166259,18.3,28.5,7.9,26.1,93.56016311,18.2,32.0754717,576.4901067,36.71959727,5.046391699,70.82956,77.11022,633.11553,71,6017,72.7598471,59.22281729,7.818952231,26.2,5.738946666,47.35168392,640.7816912,52.76994885,10.66,19.44530393,82.75782565,81.91389899,26.9,48.17201114,6.26363037,13.2,11.1,456.328004,12.1,5.310564738,15.41312528,6.86834552,38,6.367622811,1.588697017,49072,53.34042725,64.58650131,53.34578654,4.6,468161,22.47218372,15.26077567,7.798385598,0.765335002,2.370552011,0.173017402,23.23751872,65.03296943,5.408053297,51.74566015,8.570842952
25015,11.6,3.3,3.9,6.128791646,14.5,21.3,8.1,16.1,85.65156883,23.5,28.20512821,222.159642,4.463697698,4.133329881,145.36705,64.62076,709.58562,77,1637,90.28955406,77.93684083,5.032044225,12.5,4.929025201,30.99435964,245.344821,42.23382917,10.67,16.74868488,71.05110944,69.50858348,34.7,33.16296672,3.776343038,9.8,7.9,110.2272648,10.8,6.420244294,14.36512398,5.236263836,28.9,4.792114853,1.836920971,57737,22.98387097,43.82427285,36.15581353,,160939,15.62144664,14.73104717,2.552519899,0.27525957,5.336804628,0.06337805,5.293931241,84.74390918,0.833058023,53.40284207,27.44369939
25017,11.4,3,3.4,7.512710677,12.2,22.6,8.7,21.3,96.57564276,20.3,25.87719298,238.6783892,10.35505986,3.980320999,121.90865,90.68244,452.26595,74,16720,89.63101077,78.60290391,4.649030107,9.6,5.039072229,21.02394808,257.3373446,38.65350642,10.44,17.58602234,69.45906272,69.05609893,44.8,28.69702261,3.769014399,8.7,8.2,265.7522569,9.4,2.90609867,12.48838066,4.077301077,32.8,4.856444779,1.403282294,84026,21.53873877,53.13265597,35.88793114,1.3,1570315,20.57109561,14.01865231,4.89959021,0.255108052,11.06389482,0.066865565,7.521038773,74.6104444,4.030225487,51.1592897,3.027706351
25019,11.4,3,3.6,5.183788878,14.5,20.7,8.9,17.8,94.08179316,22.2,,407.8461837,13.46153846,6.466047656,48.08155,73.69197,313.19086,69,93,82.5,72.08448118,6.178790535,8.2,3.460418605,29.82052462,460.2128076,46.84206417,9.95,25.88832487,69.37965261,63.05473676,2.3,,,8.9,8.6,254.7180734,9.2,1.965857733,,,33.2,7.495269975,3.164262448,82596,13.83055757,50.41684024,20.7173768,,10856,20.9193073,13.4119381,7.470523213,0.184229919,1.436993368,0.027634488,12.77634488,76.65806927,2.51850329,48.93146647,18.8950059
25021,10.4,2.9,3.2,7.237369295,12.3,19.7,8.7,19.3,95.74465231,19.6,30.06134969,209.871745,5.74008726,3.01079321,143.20982,114.11996,464.42491,75,7868,92.20869344,81.39652769,4.99426963,7,4.854749745,18.36383868,203.2086897,40.65360351,10.41,16.72435249,70.94134687,70.28960643,48.4,26.24013711,3.421678362,8.3,8.9,177.757892,9.1,3.649731472,14.25868652,4.935625194,32.9,3.655347497,1.285641222,90039,15.62127052,55.87651343,40.8344399,1.3,692254,21.61099828,15.67719363,6.312133986,0.203682463,10.19033476,0.049403832,3.996509952,77.80150061,3.134101754,52.05199248,1.240366699
25023,13.3,3.3,4.2,7.303446238,17.2,26.4,8.3,24.7,85.82454907,20.5,32.9787234,298.1437053,15.18640165,4.060767879,62.95887,68.24161,406.8857,75,6395,88.4663018,68.51600522,6.033764772,11.5,4.402514531,26.40740677,431.8300961,47.93096654,10.27,17.97181219,81.21956523,80.5233537,45.9,30.58378674,5.013254941,9.8,10,196.2541982,9.7,6.097440343,16.90201339,7.415888816,37.7,4.99832193,1.666429403,74576,26.14634841,76.49735052,62.94414106,2.8,507022,22.52486085,16.23282619,9.354229205,0.310242948,1.459108283,0.130960787,3.645206717,83.66283909,2.180281988,51.36463507,10.30774733
25025,15.9,3.5,3.8,8.926861384,15,20.6,7.6,19.5,99.62951319,21.8,27.77777778,777.108806,20.75966809,5.303414129,155.12844,183.51159,634.47046,74,6030,65.49626866,70.80867467,5.357511368,31.5,7.550601202,51.79704017,909.7929348,46.03311223,10.39,25.84191483,41.29850899,40.62460572,45.5,49.06847177,5.425628643,10.9,8.7,938.1754964,15.8,0.702759901,15.79052066,3.869948409,35,6.272516204,1.629427833,54280,65.77599158,69.6162428,50.18185153,6.6,767254,17.2949245,10.97016112,20.61898667,0.763371713,8.88415049,0.163961348,21.77166884,46.71777534,10.53511232,51.65147396,0.074097363
25027,12.2,3.1,3.6,7.478632479,15.8,26.1,8.2,22.6,91.20019736,19.3,31.43939394,277.9834847,19.07996479,4.16872473,103.81829,66.62774,385.99834,70,10053,86.37227693,67.48695883,6.192231385,15,5.037796718,29.38010187,447.121493,47.57749983,10.52,16.26190079,81.90878487,81.37559137,41,38.66144283,5.442092732,9.3,9.3,249.9285287,10.9,4.703551237,15.81064122,6.762769558,35.9,5.078621331,1.712400083,65217,31.59142309,58.49372999,44.45858147,1.8,813475,21.96096991,14.0980362,4.216970405,0.385383693,4.689756907,0.068717539,10.51132487,78.81483758,3.14499123,50.70911829,18.39028642
26001,13,3.5,3.7,6.621004566,15.9,30.7,7.4,26.1,76.66788521,16.1,44.44444444,84.62623413,28.31196581,18.56503537,47.26791,9.56572,38.26287,71,64,82.5,55.79086698,10.4535975,30.9,3.848976868,26.49098474,140.7416473,94.33787758,11.41,14.45147679,80.53543307,76.99319433,31.9,,,10.4,13.5,,14.7,4.764905691,,14.3305671,30.5,21.48161565,7.53968254,36377,50.84087969,,16.04237566,,10454,13.16242587,34.75224794,0.306102927,0.698297303,0.267840061,0.019131433,1.46355462,96.34589631,0.125713181,49.78955424,98.92158655
26003,13.3,3.5,3.7,6.751054852,17.1,32.3,6.5,23.7,89.99062598,19,33.33333333,73.36757153,22.53702511,15.97834493,42.00798,42.28777,63.43165,74,,,43.52283318,10.25641026,23.3,3.800334169,29.44703531,163.6775205,75.7719265,10.23,13.90449438,75.72347267,71.45767474,27.6,,,10.5,11.5,,15.3,12.59180678,,19.42124684,32.5,19.02195609,5.727155727,45308,35.1452671,,9.26549097,,9459,15.38217571,23.73400994,6.840046517,4.038481869,0.465165451,0,1.3320647,84.55439264,0.163008042,44.96246961,69.04489116
26005,12.4,3.4,3.6,6.619747042,17.2,32.3,8.4,22.5,65.33103547,20.6,40,282.0446452,30.14560621,13.16480148,23.99339,25.47278,67.63463,65,1464,83.91666667,55.39354207,5.403087479,15.2,3.97725724,22.62524051,217.0911017,52.82345863,12.48,13.9656816,84.91080078,84.14294644,32.2,44.5026178,5.644123181,10,9.6,68.46040163,11.7,1.45916997,12.41072405,13.94789374,29.5,16.88598441,4.468318051,54232,36.49946638,69.20858461,37.42073718,1.8,113847,24.85353149,15.07198257,1.249923143,0.755399791,0.81688582,0.034256502,7.120082216,88.80778589,1.041834998,50.14800566,64.46754273
26007,14.1,3.6,3.8,8.389089038,18.9,32.9,7.5,22.3,78.67761335,20,33.33333333,153.9303551,30.128902,14.05682266,96.2497,79.34318,234.57983,69,400,73,66.07914865,7.887927848,26,4.294422752,27.92586055,179.4967318,65.27770223,11.25,12.29007634,81.56022432,78.61888736,12.3,50.53269887,,10.9,11.1,,15.4,2.747669147,,9.16267608,32.8,17.17617031,4.73303015,38121,44.27517258,,15.53238037,,28988,19.35283566,21.4744032,0.403615289,0.562301642,0.596798675,0.055195253,1.303987857,95.97419622,0.493125045,50.92107079,51.8278262
26009,12.4,3.4,3.7,7.898351648,16.1,31.7,7.9,25.1,57.77777778,19.1,60,162.3515338,32.23740393,15.84384453,38.51091,30.08553,38.68139,67,288,86.80555556,55.54019811,9.404761905,22.7,3.850713198,29.11086718,166.0163178,67.25235809,11.13,16.66666667,75.2202763,72.56617383,34.2,69.04610155,,10.3,11.8,34.62603878,14.6,0.136809095,,15.68504431,31.6,19.26971464,6.214570649,45743,44.72333143,,19.48319982,,23267,18.98826664,25.20307732,0.253578029,1.117462501,0.249280096,0.04727726,2.032922164,95.04878154,0.605381166,50.32879185,100
26011,13.7,3.7,3.9,9.237379162,17.9,33.6,7.6,23.9,58.43134788,19,45,96.91800737,25.9314456,15.73882021,38.74217,45.5937,149.80786,70,172,85.94476744,46.24108879,10.84766775,31.5,4.128734163,29.32151381,172.8280572,72.37635706,11.58,13.20901321,81.56630957,79.4146062,34.7,,,11.2,11.8,37.09198813,16,0.081441026,,16.94718721,33.5,18.91273559,5.866928876,36460,51.52049361,,19.59259879,,15353,18.49801342,22.52328535,0.36474956,1.218002996,0.319155865,0.071647235,1.875854882,94.97818016,0.644684709,49.34540481,100
26013,14.1,3.6,3.8,6.678700361,18.6,34.2,6.7,21.8,58.93905192,20.2,40,149.7178395,31.70338528,16.224,115.00863,57.77675,92.4428,69,107,86.44859813,28.76376989,10.99026903,21.6,4.002193723,39.35742972,313.4141245,79.69034608,10.16,11.39240506,85.60165975,80.74495708,14.8,,,10.9,11.1,,18.2,3.828731782,,,33.8,19.77806789,6.624785837,41624,42.14527027,,19.87534243,,8654,19.03166166,19.12410446,7.661197134,13.70464525,0.404437254,0,1.386642015,72.9604807,0.323392023,45.1351976,100
26015,11.1,3.2,3.5,6.255686988,17,33.7,8.5,21.8,68.24227266,21.8,33.33333333,237.3283607,26.11727868,11.66803615,33.84267,26.9901,84.34406,71,758,85.81992084,59.34509569,5.355840021,15,3.478290572,22.76746883,165.6071979,63.61043347,12.44,12.29124917,84.54878715,82.49706649,44.2,41.03039817,5.70550801,9.5,9.4,42.51184259,11.6,0.906604375,10.14839204,16.61425551,31.3,14.5228569,4.43599493,57235,36.37868256,72.23812353,26.90743421,,59281,22.88085559,16.93797338,0.475700477,0.49425617,0.458831666,0.020242574,2.629847675,94.8162143,0.444054504,49.6921442,77.12808206
26017,13.4,3.4,3.7,8.095653257,17.7,33.4,7.4,23.6,85.9609728,21.1,38.80597015,287.0902885,32.33431828,12.53449994,52.41875,65.92641,200.60464,67,1248,77.97796474,63.60654426,7.145001501,24.7,4.466944459,36.59662388,305.28531,61.13004859,11.72,12.34061931,85.87773565,84.74947698,22.9,47.32607667,7.521533422,10.4,10.2,55.09338329,13.8,6.489257233,19.69082283,10.62398657,29.9,15.73389977,3.480475382,46061,43.68879217,61.21341593,33.19046578,2.6,106179,20.976841,18.30305428,1.58788461,0.60369753,0.681867413,0.016952505,5.031126682,90.43502011,0.263805318,50.73696305,30.31149382
26019,11.9,3.3,3.6,7.864164433,15.6,30.9,8.1,20.8,89.76319544,19.1,26.66666667,154.5949041,25.35466345,15.82048957,34.42736,34.24853,97.0375,72,147,85.56122449,58.66364666,8.448769319,18.6,3.438654627,34.20588235,106.6808908,70.91792965,11.23,16.88829787,77.35219538,73.65293541,38.9,,,9.9,10.9,,14,0,,17.0702563,30.3,18.82234524,6.990179087,48846,49.39455096,,21.16852828,,17519,19.20771734,23.86551744,0.610765455,1.546891946,0.34819339,0.005708088,2.328900051,93.95513443,0.467766117,50.35675552,100
26021,14.4,3.6,3.8,8.383845761,17,36.6,6.7,28.4,77.89724066,19,29.80769231,513.8818584,43.54843122,14.8969285,84.37895,54.11221,150.74114,63,2114,73.19299905,61.30038722,6.716753705,26.2,4.737682743,37.27249568,390.6308948,60.22001401,12.93,14.88945093,82.50093823,81.40401031,19.3,63.18786238,8.808364366,11.1,11,189.1647648,16.1,8.395100298,15.86104014,14.86019564,33.3,18.72543976,5.061345484,44145,48.99716943,74.23817235,59.16924328,3.3,155233,22.46171884,17.82481818,15.03546282,0.626155521,1.906166859,0.086966045,5.116180194,75.31710397,0.995480056,51.18692546,32.85696977
26023,14.4,3.6,3.8,6.78913738,18.5,35.1,7.3,26.2,51.77908416,20.8,24.13793103,198.3222395,41.96446804,14.21303838,50.40207,50.52245,117.12022,62,559,77.93559928,48.09210526,6.561121204,23.3,4.029486731,29.40262263,185.7147068,57.75946987,12.84,16.37043966,80.42018254,78.35272728,32.4,66.01438171,,11.1,10.1,66.0974938,14.4,6.168836063,12.97096031,12.32488394,34.9,17.92250818,5.450324977,46371,50.24970623,73.07787027,37.72131394,,43545,23.65598806,16.58054886,2.133425192,0.466184407,0.638420025,0.016075324,4.340337582,91.22287289,1.552364988,48.36835458,62.7033239
26025,15,3.7,3.8,8.188832656,18.7,34.7,6.8,26.8,70.25252303,18.9,36.11111111,562.550426,45.7410893,13.03983417,56.29129,63.76133,232.80298,69,1690,72.94822485,58.27219369,6.260921118,23.5,4.220088478,42.11250921,639.3994689,73.88857426,12.66,15.0497279,81.10833498,79.54655009,21.5,53.52986812,9.947385728,11.2,10.9,119.9712069,15.4,8.902904878,23.95126781,11.22837358,36.5,16.60343924,4.038260442,45916,49.37920204,57.39659946,45.86171059,5,134878,23.2076395,16.41038568,10.74823174,0.777739884,2.021085722,0.054864396,4.76356411,79.03661086,1.076125004,51.16623912,30.97703936
